SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,PricePerBrick
28476,60207,1,City,Sky Police,2019,Drone Chase,3,192,17.99,29.99,39.99,19.99,https://images.brickset.com/sets/images/60207-1.jpg,694,682,0.093697917
29053,75236,1,Star Wars,The Force Awakens,2019,Duel on Starkiller Base,2,191,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/75236-1.jpg,1517,1116,0.094188482
27475,72002,1,Nexo Knights,Season 5,2018,Twinfector,3,191,19.99,19.99,27.99,19.99,https://images.brickset.com/sets/images/72002-1.jpg,739,292,0.104659686
26772,10744,1,Juniors,Cars 3,2017,Thunder Hollow Crazy 8 Race,4,191,29.99,34.99,44.99,39.99,https://images.brickset.com/sets/images/10744-1.jpg,854,213,0.157015707
27611,60179,1,City,Medical,2018,Ambulance Helicopter,3,190,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/60179-1.jpg,2446,817,0.094684211
27952,41626,1,BrickHeadz,Marvel Super Heroes,2018,Groot & Rocket,,189,14.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41626-1.jpg,2048,1280,0.079312169
27495,75196,1,Star Wars,MicroFighters,2018,A-Wing vs. TIE Silencer Microfighters,2,188,16.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/75196-1.jpg,5066,994,0.09037234
28018,40188,1,Miscellaneous,Desk Accessory,2018,Pencil Pot,1,187,10.99,12.99,15.99,12.99,https://images.brickset.com/sets/images/40188-1.jpg,1104,431,0.058770053
27455,10402,1,Classic,Building Bigger Thinking,2018,Fun Future,1,186,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/10402-1.jpg,2017,308,0.048333333
26755,41315,1,Friends,Summer,2017,Heartlake Surf Shop,1,186,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41315-1.jpg,1292,373,0.09672043
26438,41235,1,DC Super Hero Girls,,2017,Wonder Woman Dorm Room,1,186,19.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41235-1.jpg,1519,376,0.107473118
26450,41300,1,Friends,Dog Show,2017,Puppy Championship,1,185,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41300-1.jpg,729,277,0.097243243
26460,41310,1,Friends,Party,2017,Heartlake Gift Delivery,1,185,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41310-1.jpg,1029,404,0.097243243
26700,76082,1,Marvel Super Heroes,Spider-Man: Homecoming,2017,ATM Heist Battle,3,185,19.99,19.99,24.99,24.99,https://images.brickset.com/sets/images/76082-1.jpg,3168,1135,0.108054054
26569,75879,1,Speed Champions,Ferrari,2017,Scuderia Ferrari SF16-H,1,184,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/75879-1.jpg,3783,929,0.070597826
29300,75965,1,Harry Potter,Goblet of Fire,2019,The Rise of Voldemort,,184,19.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/75965-1.jpg,522,2077,0.108641304
27941,41342,1,Friends,,2018,Emma's Deluxe Bedroom,1,183,12.99,14.99,18.99,14.99,https://images.brickset.com/sets/images/41342-1.jpg,602,209,0.070983607
27732,75884,1,Speed Champions,Ford,2018,1968 Ford Mustang Fastback,1,183,12.99,14.99,18.99,14.99,https://images.brickset.com/sets/images/75884-1.jpg,6059,944,0.070983607
29045,60234,1,City,Town,2019,People Pack - Fun Fair,14,183,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/60234-1.jpg,773,2323,0.191202186
26834,45022,1,Education,System,2017,Community minifigure set,21,182,,,,,https://images.brickset.com/sets/images/45022-1.jpg,139,475,0
28341,75987,1,Overwatch,Miscellaneous,2018,Omnic Bastion,,182,22.5,25,,,https://images.brickset.com/sets/images/75987-1.jpg,685,390,0.123626374
28956,40318,1,Promotional,,2019,MSC Cruises,,181,,,,,https://images.brickset.com/sets/images/40318-1.jpg,45,263,0
26638,75878,1,Speed Champions,Bugatti,2017,Bugatti Chiron,1,181,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/75878-1.jpg,4641,1331,0.071767956
27778,70650,1,Ninjago,Hunted,2018,Destiny's Wing,2,181,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/70650-1.jpg,1031,360,0.099392265
29335,75895,1,Speed Champions,Porsche,2019,1974 Porsche 911 Turbo 3.0,,180,,14.99,,,https://images.brickset.com/sets/images/75895-1.jpg,430,1344,0
27786,41615,1,BrickHeadz,Wizarding World,2018,Harry Potter & Hedwig,,180,14.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41615-1.jpg,3836,975,0.083277778
28456,YTERRIER,1,Promotional,Miscellaneous,2018,Yorkshire Terrier,,179,,,,,https://images.brickset.com/sets/images/YTERRIER-1.jpg,14,62,0
27352,40263,1,Seasonal,Christmas,2017,Christmas Town Square,3,179,8.49,9.99,11.99,9.99,https://images.brickset.com/sets/images/40263-1.jpg,4300,816,0.047430168
27734,75886,1,Speed Champions,Ferrari,2018,Ferrari 488 GT3 Scuderia Corsa,1,179,12.99,14.99,18.99,14.99,https://images.brickset.com/sets/images/75886-1.jpg,4288,838,0.072569832
26736,75530,1,Star Wars,Buildable Figures,2017,Chewbacca,,179,24.99,34.99,44.99,34.99,https://images.brickset.com/sets/images/75530-1.jpg,2511,774,0.139608939
27453,10761,1,Juniors,Incredibles 2,2018,The Great Home Escape,4,178,29.99,29.99,39.99,34.99,https://images.brickset.com/sets/images/10761-1.jpg,1221,503,0.168483146
28942,10769,1,Toy Story,Toy Story 4,2019,RV Vacation,3,178,29.99,34.99,49.99,34.99,https://images.brickset.com/sets/images/10769-1.jpg,455,617,0.168483146
28412,75228,1,Star Wars,MicroFighters,2019,Escape Pod vs. Dewback Microfighters,3,177,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/75228-1.jpg,3594,1770,0.101638418
27531,42084,1,Technic,,2018,Hook Loader,,176,8.99,14.99,18.99,9.99,https://images.brickset.com/sets/images/42084-1.jpg,1920,228,0.051079545
26745,41236,1,DC Super Hero Girls,,2017,Harley Quinn Dorm,1,176,19.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41236-1.jpg,609,316,0.113579545
26561,10734,1,Juniors,City,2017,Demolition Site,3,175,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/10734-1.jpg,596,300,0.1428
28447,70823,1,The Lego Movie 2: The Second Part,,2019,Emmet's Thricycle!,1,174,12.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/70823-1.jpg,1983,604,0.074655172
26425,31058,1,Creator,,2017,Mighty Dinosaurs,,174,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/31058-1.jpg,5393,772,0.074655172
28433,42089,1,Technic,,2019,Power Boat,,174,14.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/42089-1.jpg,553,301,0.086149425
27607,60181,1,City,Great Vehicles,2018,Forest Tractor,1,174,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/60181-1.jpg,4538,1027,0.103390805
29128,70418,1,Hidden Side,,2019,J.B.'s Ghost Lab,3,174,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/70418-1.jpg,291,1257,0.103390805
28525,76116,1,DC Comics Super Heroes,Batman,2019,Batman Batsub and the Underwater Clash,3,174,19.99,19.99,24.99,24.99,https://images.brickset.com/sets/images/76116-1.jpg,1097,811,0.114885057
27811,40389,1,Miscellaneous,Photo frames,2018,Photo Frame,,171,,14.99,,,https://images.brickset.com/sets/images/40389-1.jpg,132,150,0
27860,41775,13,Unikitty,Blind bags series 1,2018,Unikitty! blind bags series 1 - Complete,12,171,,,,,https://images.brickset.com/sets/images/41775-13.jpg,480,284,0
27529,42071,1,Technic,,2018,Dozer Compactor,,171,14.99,19.99,24.99,14.99,https://images.brickset.com/sets/images/42071-1.jpg,1443,349,0.087660819
28385,70666,1,Ninjago,Legacy,2019,The Golden Dragon,3,171,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/70666-1.jpg,1140,537,0.105204678
29062,76138,1,DC Comics Super Heroes,Batman,2019,Batman and The Joker Escape,,171,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/76138-1.jpg,77,605,0.204619883
28571,40359,1,Miscellaneous,Photo Frames,2019,LEGO Store Picture Frame,,170,,,,14.99,https://images.brickset.com/sets/images/40359-1.jpg,433,630,0
28567,40354,1,BrickHeadz,Seasonal,2019,Dragon Dance Guy,,170,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/40354-1.jpg,2097,567,0.058764706
27390,40262,1,Seasonal,Christmas,2017,Christmas Train Ride,3,169,8.49,9.99,11.99,9.99,https://images.brickset.com/sets/images/40262-1.jpg,4830,716,0.050236686
26785,60153,1,City,Town,2017,People Pack - Fun at the Beach,15,169,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/60153-1.jpg,5134,1882,0.20704142
28446,70836,1,The Lego Movie 2: The Second Part,,2019,Battle-Ready Batman and MetalBeard,2,168,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/70836-1.jpg,2324,937,0.107083333
29129,75934,1,Jurassic World,Legend of Isla Nublar,2019,Dilophosaurus on the Loose,3,168,19.99,19.99,24.99,24.99,https://images.brickset.com/sets/images/75934-1.jpg,417,1147,0.118988095
27392,75534,1,Star Wars,Buildable Figures,2018,Darth Vader,,168,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/75534-1.jpg,2367,1120,0.20827381
28365,76123,1,Marvel Super Heroes,Avengers: Endgame,2019,Captain America: Outriders Attack,4,167,19.99,19.99,24.99,24.99,https://images.brickset.com/sets/images/76123-1.jpg,1854,1089,0.119700599
28483,41364,1,Friends,,2019,Stephanie's Buggy & Trailer ,1,166,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41364-1.jpg,180,134,0.108373494
27878,60202,1,City,Town,2018,People Pack - Outdoor Adventures,15,164,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/60202-1.jpg,3858,1974,0.213353659
27170,41329,1,Friends,,2018,Olivia's Deluxe Bedroom,1,163,12.99,14.99,18.99,14.99,https://images.brickset.com/sets/images/41329-1.jpg,738,243,0.079693252
27736,75887,1,Speed Champions,Porsche,2018,Porsche 919 Hybrid,1,163,12.99,14.99,18.99,14.99,https://images.brickset.com/sets/images/75887-1.jpg,3511,865,0.079693252
27234,853702,1,The LEGO Ninjago Movie,Miscellaneous,2017,Movie Maker Set,1,163,15.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/853702-1.jpg,248,260,0.09809816
27954,41629,1,BrickHeadz,Star Wars,2018,Boba Fett,,161,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41629-1.jpg,3208,1411,0.062049689
26639,75880,1,Speed Champions,McLaren,2017,McLaren 720S,1,161,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/75880-1.jpg,4795,1120,0.08068323
28380,21149,1,Minecraft,Bigfigs Series 1,2019,Minecraft Alex BigFig with Chicken,,160,12.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/21149-1.jpg,406,233,0.0811875
28040,41612,1,BrickHeadz,Miscellaneous,2018,Steve & Creeper,,160,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41612-1.jpg,1298,652,0.1124375
28028,41613,1,BrickHeadz,Disney,2018,Mr. Incredible & Frozone,,160,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41613-1.jpg,1936,709,0.1124375
26531,76076,1,Marvel Super Heroes,Comics,2017,Captain America Jet Pursuit,3,160,19.99,19.99,24.99,24.99,https://images.brickset.com/sets/images/76076-1.jpg,3275,996,0.1249375
28379,21148,1,Minecraft,Bigfigs Series 1,2019,Minecraft Steve BigFig with Parrot,,159,12.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/21148-1.jpg,461,232,0.081698113
26832,40234,1,Seasonal,Chinese New Year,2017,Year of the Rooster,,157,9.99,,,,https://images.brickset.com/sets/images/40234-1.jpg,989,446,0.063630573
27839,75950,1,Harry Potter,Chamber of Secrets,2018,Aragog's Lair,2,157,12.99,14.99,18.99,19.99,https://images.brickset.com/sets/images/75950-1.jpg,5896,1174,0.082738854
28426,31086,1,Creator,,2019,Futuristic Flyer,,157,14.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/31086-1.jpg,410,306,0.095477707
27396,75199,1,Star Wars,The Clone Wars,2018,General Grievous' Combat Speeder,2,157,25.99,29.99,34.99,29.99,https://images.brickset.com/sets/images/75199-1.jpg,4444,1250,0.165541401
27749,40235,1,Seasonal,Chinese New Year,2018,Year of the Dog,,156,9.99,,,,https://images.brickset.com/sets/images/40235-1.jpg,2042,481,0.064038462
27885,41156,1,Disney,Tangled,2018,Rapunzel's Castle Bedroom,1,156,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41156-1.jpg,582,269,0.115320513
26631,71264,1,Dimensions,Story Pack,2017,The LEGO Batman Movie: Play the Complete Movie,2,156,39.99,44.99,44.99,44.99,https://images.brickset.com/sets/images/71264-1.jpg,3429,894,0.256346154
28478,42088,1,Technic,,2019,Cherry Picker,,155,8.99,9.99,13.99,9.99,https://images.brickset.com/sets/images/42088-1.jpg,635,242,0.058
27881,76110,1,DC Comics Super Heroes,Batman,2018,Batman: The Attack of the Talons,3,155,19.99,19.99,24.99,24.99,https://images.brickset.com/sets/images/76110-1.jpg,1740,790,0.128967742
29196,40335,1,Ideas,,2019,Space Rocket Ride,1,154,,,,,https://images.brickset.com/sets/images/40335-1.jpg,4150,954,0
28384,70665,1,Ninjago,Legacy,2019,The Samurai Mech,3,154,14.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/70665-1.jpg,1039,538,0.097337662
29301,40367,1,BrickHeadz,Seasonal,2019,Lady Liberty,,153,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/40367-1.jpg,1230,721,0.065294118
26954,70361,1,Nexo Knights,Season 4,2017,Macy's Bot Drop Dragon,3,153,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/70361-1.jpg,760,323,0.084901961
26441,41147,1,Disney,Frozen,2017,Anna's Snow Adventure,1,153,19.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41147-1.jpg,938,416,0.130653595
27929,40186,1,Seasonal,Chinese New Year,2019,Year of the Pig,,152,,,,,https://images.brickset.com/sets/images/40186-1.jpg,1831,475,0
27041,853650,1,The LEGO Batman Movie,Miscellaneous,2017,Movie Maker Set,1,152,15.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/853650-1.jpg,605,532,0.105197368
27873,40272,1,BrickHeadz,Seasonal,2018,Halloween Witch,,151,9.99,9.99,12.99,6.99,https://images.brickset.com/sets/images/40272-1.jpg,2662,570,0.06615894
27013,41588,1,BrickHeadz,DC Comics Super Heroes,2017,The Joker,,151,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41588-1.jpg,5252,538,0.06615894
27422,10753,1,Juniors,DC Comics Super Heroes,2018,The Joker Batcave Attack,3,151,24.99,24.99,29.99,29.99,https://images.brickset.com/sets/images/10753-1.jpg,585,291,0.165496689
28566,40349,1,BrickHeadz,Seasonal,2019,Valentine's Puppy,,150,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/40349-1.jpg,1977,522,0.0666
28565,40348,1,BrickHeadz,Seasonal,2019,Birthday Clown,,150,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/40348-1.jpg,1727,565,0.0666
28362,76134,1,Marvel Super Heroes,Spider-Man,2019,Spider-Man: Doc Ock Diamond Heist,3,150,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/76134-1.jpg,434,530,0.1666
27473,10758,1,Juniors,Jurassic World: Fallen Kingdom,2018,T. Rex Breakout,3,150,44.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/10758-1.jpg,1307,586,0.299933333
27483,41609,1,BrickHeadz,Star Wars,2018,Chewbacca,,149,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41609-1.jpg,4130,703,0.06704698
27601,41190,1,Elves,,2018,Emily Jones & The Eagle Getaway,2,149,12.99,14.99,18.99,14.99,https://images.brickset.com/sets/images/41190-1.jpg,1176,282,0.087181208
26497,75173,1,Star Wars,Episode IV,2017,Luke's Landspeeder,4,149,19.99,19.99,24.99,20.99,https://images.brickset.com/sets/images/75173-1.jpg,7723,2126,0.134161074
27452,10760,1,Juniors,Incredibles 2,2018,Underminer's Bank Heist,3,149,24.99,24.99,29.99,29.99,https://images.brickset.com/sets/images/10760-1.jpg,1186,460,0.167718121
28423,60221,1,City,Great Vehicles,2019,Diving Yacht,2,148,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/60221-1.jpg,1326,1105,0.121554054
25947,75525,1,Star Wars,Buildable Figures,2017,Baze Malbus,,148,19.99,24.99,29.99,24.99,https://images.brickset.com/sets/images/75525-1.jpg,2494,590,0.135067568
28427,31087,1,Creator,,2019,Dune Buggy,,147,12.99,12.99,17.99,12.99,https://images.brickset.com/sets/images/31087-1.jpg,420,243,0.088367347
28312,40358,1,Promotional,Target,2018,"Bean There, Donut That",4,146,,19.99,,,https://images.brickset.com/sets/images/40358-1.jpg,2202,837,0
27231,DCBHZ,1,BrickHeadz,DC Comics Super Heroes,2017,Wonder Woman,,145,,,,,https://images.brickset.com/sets/images/DCBHZ-1.jpg,412,585,0
26914,40237,1,Seasonal,Easter,2017,Easter Egg Hunt,2,145,8.49,9.99,11.99,9.99,https://images.brickset.com/sets/images/40237-1.jpg,4657,668,0.058551724
27003,40260,1,Seasonal,Halloween,2017,Halloween Haunt,2,145,8.49,9.99,11.99,9.99,https://images.brickset.com/sets/images/40260-1.jpg,4020,993,0.058551724
26436,41233,1,DC Super Hero Girls,,2017,Lashina Tank,1,145,11.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41233-1.jpg,1355,235,0.082689655
26451,41301,1,Friends,Dog Show,2017,Puppy Parade,1,145,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41301-1.jpg,796,274,0.089586207
26749,41186,1,Elves,,2017,Azari & the Goblin Forest Escape,2,145,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41186-1.jpg,1291,324,0.124068966
27276,41497,1,BrickHeadz,Marvel Super Heroes,2017,Spider-Man & Venom,,144,,39.99,,,https://images.brickset.com/sets/images/41497-1.jpg,212,1057,0
27754,41287,1,The Powerpuff Girls,,2018,Bubbles Playground Showdown,3,144,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41287-1.jpg,667,346,0.124930556
26541,60137,1,City,Police,2017,Tow Truck Trouble,3,144,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/60137-1.jpg,3180,744,0.124930556
26410,60147,1,City,Great Vehicles,2017,Fishing Boat,2,144,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/60147-1.jpg,3572,1209,0.124930556
27391,75533,1,Star Wars,Buildable Figures,2018,Boba Fett,,144,25.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/75533-1.jpg,3373,1301,0.180486111
27414,41599,1,BrickHeadz,DC Comics Super Heroes,2018,Wonder Woman,,143,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41599-1.jpg,3732,527,0.06986014
27015,41591,1,BrickHeadz,Marvel Super Heroes,2017,Black Widow,,143,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41591-1.jpg,4370,536,0.06986014
26567,10747,1,Juniors,Friends,2017,Andrea and Stephanie's Beach Holiday,2,143,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/10747-1.jpg,240,160,0.174755245
26437,41234,1,DC Super Hero Girls,,2017,Bumblebee Helicopter,1,142,11.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41234-1.jpg,1286,270,0.08443662
28381,21150,1,Minecraft,Bigfigs Series 1,2019,Minecraft Skeleton BigFig with Magma Cube,,142,12.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/21150-1.jpg,401,248,0.091478873
26506,42059,1,Technic,,2017,Stunt Truck,,142,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/42059-1.jpg,1800,335,0.126690141
26923,40252,1,Creator,,2017,Mini Volkswagen Beetle,,141,,,,,https://images.brickset.com/sets/images/40252-1.jpg,5591,1268,0
27482,41608,1,BrickHeadz,Star Wars,2018,Han Solo,,141,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41608-1.jpg,4169,596,0.070851064
26695,70913,1,The LEGO Batman Movie,,2017,Scarecrow Fearful Face-off,2,141,11.99,14.99,16.99,14.99,https://images.brickset.com/sets/images/70913-1.jpg,4595,1177,0.085035461
26759,41321,1,Friends,Snow Resort,2017,Snow Resort Off-Roader,1,141,12.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41321-1.jpg,880,348,0.09212766
26790,60164,1,City,Coast Guard,2017,Sea Rescue Plane,2,141,15.99,19.99,29.99,19.99,https://images.brickset.com/sets/images/60164-1.jpg,2245,681,0.113404255
28420,70833,1,The Lego Movie 2: The Second Part,,2019,Lucy's Builder Box!,2,141,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/70833-1.jpg,369,442,0.177234043
